seasonId,userNum,matchingMode,matchingTeamMode,mmr,nickname,rank,rankSize,totalGames,totalWins,totalTeamKills,escapeCount,rankPercent,averageRank,averageKills,averageAssistants,averageHunts,top1,top2,top3,top5,top7,characterStats
13,3666003,3,2,2094,TanyaKarina,2174,32186,95,18,319,0,0.07,4.37,1.55,1.49,13.99,0.19,0.31,0.42,0.63,0.88,"[{'characterCode': 53, 'totalGames': 29, 'usages': 29, 'maxKillings': 5, 'top3': 12, 'wins': 4, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 7, 'totalGames': 20, 'usages': 20, 'maxKillings': 5, 'top3': 12, 'wins': 6, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 12, 'totalGames': 16, 'usages': 16, 'maxKillings': 4, 'top3': 7, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}]"
13,3666003,3,3,3051,TanyaKarina,339,27420,202,29,941,9,0.01,3.33,1.27,2.55,13.26,0.14,0.37,0.55,0.9,1,"[{'characterCode': 20, 'totalGames': 87, 'usages': 87, 'maxKillings': 6, 'top3': 46, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 12, 'totalGames': 24, 'usages': 24, 'maxKillings': 6, 'top3': 18, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 22, 'usages': 22, 'maxKillings': 4, 'top3': 9, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,150985,3,2,1701,스하렌,6536,35132,72,9,232,1,0.19,5.5,1.65,1.39,8.6,0.12,0.18,0.29,0.46,0.68,"[{'characterCode': 37, 'totalGames': 13, 'usages': 13, 'maxKillings': 5, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 1, 'totalGames': 11, 'usages': 11, 'maxKillings': 4, 'top3': 3, 'wins': 2, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 10, 'totalGames': 7, 'usages': 7, 'maxKillings': 3, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,150985,3,3,3050,스하렌,389,30335,614,44,2276,43,0.01,3.73,1.1,1.96,10.13,0.07,0.27,0.44,0.85,1,"[{'characterCode': 9, 'totalGames': 65, 'usages': 65, 'maxKillings': 7, 'top3': 31, 'wins': 9, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 35, 'totalGames': 64, 'usages': 64, 'maxKillings': 2, 'top3': 23, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 1, 'totalGames': 50, 'usages': 50, 'maxKillings': 7, 'top3': 21, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,634128,3,1,2664,류하리,1271,46107,442,21,274,0,0.03,10.92,0.62,0,15.06,0.05,0.06,0.09,0.15,0.24,"[{'characterCode': 8, 'totalGames': 176, 'usages': 176, 'maxKillings': 8, 'top3': 21, 'wins': 15, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 19, 'totalGames': 152, 'usages': 152, 'maxKillings': 4, 'top3': 17, 'wins': 6, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 39, 'totalGames': 86, 'usages': 86, 'maxKillings': 2, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 12}]"
13,634128,3,2,3025,류하리,528,37762,266,15,639,1,0.01,5.25,1.12,0.98,14.46,0.06,0.13,0.26,0.52,0.83,"[{'characterCode': 39, 'totalGames': 87, 'usages': 87, 'maxKillings': 4, 'top3': 11, 'wins': 2, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 19, 'totalGames': 68, 'usages': 68, 'maxKillings': 5, 'top3': 27, 'wins': 4, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 24, 'totalGames': 57, 'usages': 57, 'maxKillings': 5, 'top3': 16, 'wins': 6, 'top3Rate': 0, 'averageRank': 5}]"
13,634128,3,3,3050,류하리,367,29005,191,24,928,12,0.01,3.51,1.54,2.51,11.63,0.13,0.35,0.48,0.87,1,"[{'characterCode': 24, 'totalGames': 70, 'usages': 70, 'maxKillings': 9, 'top3': 39, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 8, 'totalGames': 48, 'usages': 48, 'maxKillings': 8, 'top3': 21, 'wins': 6, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 19, 'totalGames': 37, 'usages': 37, 'maxKillings': 8, 'top3': 18, 'wins': 6, 'top3Rate': 0, 'averageRank': 3}]"
13,433860,3,1,2123,Geupa,2208,33665,39,3,65,0,0.07,8.26,1.67,0,15.28,0.08,0.15,0.18,0.38,0.51,"[{'characterCode': 56, 'totalGames': 12, 'usages': 12, 'maxKillings': 7, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 4, 'totalGames': 11, 'usages': 11, 'maxKillings': 3, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 7}, {'characterCode': 46, 'totalGames': 9, 'usages': 9, 'maxKillings': 6, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 11}]"
13,433860,3,2,2420,Geupa,915,30460,45,19,242,1,0.03,3.69,2.78,2.38,17.51,0.42,0.49,0.51,0.73,0.87,"[{'characterCode': 56, 'totalGames': 30, 'usages': 30, 'maxKillings': 6, 'top3': 14, 'wins': 13, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 23, 'totalGames': 7, 'usages': 7, 'maxKillings': 7, 'top3': 5, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 3, 'usages': 3, 'maxKillings': 12, 'top3': 2, 'wins': 2, 'top3Rate': 1, 'averageRank': 2}]"
13,433860,3,3,3048,Geupa,365,28631,120,34,905,5,0.01,3.24,2.95,3.66,14.82,0.28,0.37,0.49,0.88,1,"[{'characterCode': 56, 'totalGames': 66, 'usages': 66, 'maxKillings': 10, 'top3': 31, 'wins': 15, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 23, 'totalGames': 16, 'usages': 16, 'maxKillings': 8, 'top3': 8, 'wins': 5, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 14, 'usages': 14, 'maxKillings': 7, 'top3': 6, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}]"
13,1959011,3,2,2187,LinDong린동,2264,35401,129,18,370,3,0.06,4.41,1.8,0.94,21.03,0.14,0.27,0.44,0.64,0.89,"[{'characterCode': 32, 'totalGames': 93, 'usages': 93, 'maxKillings': 10, 'top3': 39, 'wins': 14, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 33, 'totalGames': 23, 'usages': 23, 'maxKillings': 5, 'top3': 12, 'wins': 3, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 31, 'totalGames': 7, 'usages': 7, 'maxKillings': 3, 'top3': 4, 'wins': 1, 'top3Rate': 1, 'averageRank': 5}]"
13,1959011,3,3,3046,LinDong린동,414,32182,307,31,1321,22,0.01,3.61,1.7,1.86,22.24,0.1,0.28,0.46,0.89,1,"[{'characterCode': 32, 'totalGames': 195, 'usages': 195, 'maxKillings': 8, 'top3': 87, 'wins': 20, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 33, 'totalGames': 75, 'usages': 75, 'maxKillings': 8, 'top3': 36, 'wins': 8, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 31, 'totalGames': 17, 'usages': 17, 'maxKillings': 8, 'top3': 6, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,1134108,3,1,2431,hwata,2274,46281,38,11,52,0,0.05,5.34,1.37,0,30.79,0.29,0.37,0.53,0.58,0.71,"[{'characterCode': 10, 'totalGames': 38, 'usages': 38, 'maxKillings': 6, 'top3': 20, 'wins': 11, 'top3Rate': 1, 'averageRank': 5}]"
13,1134108,3,2,2826,hwata,637,36387,91,14,306,2,0.02,4.48,1.47,1.33,18.32,0.15,0.3,0.36,0.6,0.87,"[{'characterCode': 10, 'totalGames': 91, 'usages': 91, 'maxKillings': 7, 'top3': 33, 'wins': 14, 'top3Rate': 0, 'averageRank': 4}]"
13,1134108,3,3,3044,hwata,420,32841,62,18,397,3,0.01,2.94,1.89,2.76,20.45,0.29,0.44,0.6,0.95,1,"[{'characterCode': 10, 'totalGames': 61, 'usages': 61, 'maxKillings': 8, 'top3': 36, 'wins': 18, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 1, 'wins': 0, 'top3Rate': 1, 'averageRank': 2}]"
13,2657994,3,2,2292,GiltyCity,2327,39377,58,10,211,4,0.06,4.45,1.33,1.79,11.59,0.17,0.21,0.36,0.64,0.88,"[{'characterCode': 15, 'totalGames': 18, 'usages': 18, 'maxKillings': 6, 'top3': 9, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 50, 'totalGames': 12, 'usages': 12, 'maxKillings': 6, 'top3': 5, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 3, 'totalGames': 6, 'usages': 6, 'maxKillings': 1, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,2657994,3,3,3043,GiltyCity,423,33125,205,38,1005,13,0.01,3.2,1.29,2.74,12.14,0.19,0.38,0.59,0.89,1,"[{'characterCode': 15, 'totalGames': 82, 'usages': 82, 'maxKillings': 7, 'top3': 47, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 36, 'totalGames': 67, 'usages': 67, 'maxKillings': 5, 'top3': 41, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 50, 'totalGames': 22, 'usages': 22, 'maxKillings': 4, 'top3': 12, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}]"
13,3395709,3,1,1221,프라페,18206,35327,15,1,18,0,0.52,7.07,1.2,0,22.87,0.07,0.33,0.53,0.6,0.6,"[{'characterCode': 43, 'totalGames': 9, 'usages': 9, 'maxKillings': 4, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 16, 'totalGames': 4, 'usages': 4, 'maxKillings': 3, 'top3': 4, 'wins': 0, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 17, 'totalGames': 1, 'usages': 1, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 9}]"
13,3395709,3,2,4213,프라페,31,37904,518,102,2027,21,0,3.66,1.64,2.09,16.46,0.2,0.43,0.55,0.77,0.93,"[{'characterCode': 17, 'totalGames': 494, 'usages': 494, 'maxKillings': 7, 'top3': 277, 'wins': 100, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 20, 'totalGames': 7, 'usages': 7, 'maxKillings': 2, 'top3': 3, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 16, 'totalGames': 6, 'usages': 6, 'maxKillings': 2, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,3395709,3,3,3042,프라페,417,32173,176,32,1023,12,0.01,3.29,2.15,3.02,13.19,0.18,0.38,0.56,0.88,1,"[{'characterCode': 17, 'totalGames': 78, 'usages': 78, 'maxKillings': 6, 'top3': 46, 'wins': 17, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 19, 'totalGames': 44, 'usages': 44, 'maxKillings': 9, 'top3': 32, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 11, 'usages': 11, 'maxKillings': 3, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,84685,3,1,1572,순천박꼰대,9866,38309,30,2,43,0,0.26,8.5,1.43,0,9.67,0.07,0.07,0.13,0.27,0.4,"[{'characterCode': 40, 'totalGames': 6, 'usages': 6, 'maxKillings': 5, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 36, 'totalGames': 5, 'usages': 5, 'maxKillings': 6, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 21, 'totalGames': 5, 'usages': 5, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 9}]"
13,84685,3,2,2222,순천박꼰대,1736,32884,90,10,279,1,0.05,5.11,1.66,1.19,11.26,0.11,0.17,0.28,0.56,0.8,"[{'characterCode': 38, 'totalGames': 25, 'usages': 25, 'maxKillings': 6, 'top3': 11, 'wins': 5, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 36, 'totalGames': 22, 'usages': 22, 'maxKillings': 5, 'top3': 7, 'wins': 3, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 21, 'totalGames': 7, 'usages': 7, 'maxKillings': 7, 'top3': 3, 'wins': 2, 'top3Rate': 0, 'averageRank': 5}]"
13,84685,3,3,3040,순천박꼰대,341,27602,226,33,1159,12,0.01,3.61,1.86,2.5,12.09,0.15,0.29,0.47,0.84,1,"[{'characterCode': 36, 'totalGames': 72, 'usages': 72, 'maxKillings': 9, 'top3': 38, 'wins': 17, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 40, 'usages': 40, 'maxKillings': 6, 'top3': 16, 'wins': 6, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 19, 'totalGames': 13, 'usages': 13, 'maxKillings': 6, 'top3': 7, 'wins': 0, 'top3Rate': 1, 'averageRank': 4}]"
13,417328,3,1,1917,어린시,6227,45612,33,9,56,0,0.14,7.36,1.7,0,13.64,0.27,0.27,0.27,0.39,0.52,"[{'characterCode': 40, 'totalGames': 17, 'usages': 17, 'maxKillings': 7, 'top3': 9, 'wins': 9, 'top3Rate': 1, 'averageRank': 5}, {'characterCode': 23, 'totalGames': 7, 'usages': 7, 'maxKillings': 2, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}, {'characterCode': 58, 'totalGames': 3, 'usages': 3, 'maxKillings': 2, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 9}]"
13,417328,3,2,2241,어린시,2257,37129,40,9,186,1,0.06,4.1,2.02,2.25,8.72,0.23,0.4,0.45,0.68,0.88,"[{'characterCode': 12, 'totalGames': 11, 'usages': 11, 'maxKillings': 10, 'top3': 5, 'wins': 3, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 7, 'usages': 7, 'maxKillings': 4, 'top3': 4, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 6, 'usages': 6, 'maxKillings': 2, 'top3': 3, 'wins': 2, 'top3Rate': 0, 'averageRank': 5}]"
13,417328,3,3,3036,어린시,420,32243,114,28,697,3,0.01,3.11,2.06,3.07,9.66,0.25,0.39,0.57,0.93,1,"[{'characterCode': 12, 'totalGames': 32, 'usages': 32, 'maxKillings': 8, 'top3': 24, 'wins': 13, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 58, 'totalGames': 21, 'usages': 21, 'maxKillings': 3, 'top3': 12, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 50, 'totalGames': 14, 'usages': 14, 'maxKillings': 3, 'top3': 5, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,244256,3,1,1199,두무,15907,29882,73,2,62,0,0.53,9.68,0.85,0,8.26,0.03,0.11,0.11,0.15,0.27,"[{'characterCode': 33, 'totalGames': 40, 'usages': 40, 'maxKillings': 6, 'top3': 6, 'wins': 2, 'top3Rate': 0, 'averageRank': 9}, {'characterCode': 23, 'totalGames': 20, 'usages': 20, 'maxKillings': 4, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 58, 'totalGames': 4, 'usages': 4, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}]"
13,244256,3,2,963,두무,4651,7284,22,4,59,0,0.64,4.73,0.95,1.32,7.68,0.18,0.32,0.45,0.55,0.73,"[{'characterCode': 33, 'totalGames': 17, 'usages': 17, 'maxKillings': 7, 'top3': 8, 'wins': 2, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 45, 'totalGames': 5, 'usages': 5, 'maxKillings': 1, 'top3': 2, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,244256,3,3,3035,두무,407,30873,1049,114,4622,82,0.01,3.29,0.98,2.66,12.72,0.11,0.37,0.57,0.91,1,"[{'characterCode': 33, 'totalGames': 774, 'usages': 774, 'maxKillings': 7, 'top3': 453, 'wins': 80, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 81, 'usages': 81, 'maxKillings': 4, 'top3': 43, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 77, 'usages': 77, 'maxKillings': 4, 'top3': 43, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}]"
13,487031,3,1,4013,우테,60,45108,638,111,1164,0,0,7.54,1.82,0,27.57,0.17,0.25,0.31,0.43,0.53,"[{'characterCode': 12, 'totalGames': 376, 'usages': 376, 'maxKillings': 9, 'top3': 132, 'wins': 73, 'top3Rate': 0, 'averageRank': 7}, {'characterCode': 47, 'totalGames': 210, 'usages': 210, 'maxKillings': 10, 'top3': 53, 'wins': 29, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 31, 'totalGames': 47, 'usages': 47, 'maxKillings': 7, 'top3': 15, 'wins': 9, 'top3Rate': 0, 'averageRank': 7}]"
13,487031,3,2,3925,우테,234,39473,266,58,1272,1,0.01,4.15,2.98,1.68,22.01,0.22,0.33,0.47,0.68,0.87,"[{'characterCode': 47, 'totalGames': 174, 'usages': 174, 'maxKillings': 14, 'top3': 83, 'wins': 43, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 12, 'totalGames': 48, 'usages': 48, 'maxKillings': 10, 'top3': 21, 'wins': 7, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 31, 'totalGames': 36, 'usages': 36, 'maxKillings': 10, 'top3': 19, 'wins': 7, 'top3Rate': 1, 'averageRank': 4}]"
13,487031,3,3,3035,우테,393,30163,85,35,660,5,0.01,2.62,3.39,3.78,22.54,0.41,0.55,0.71,0.89,1,"[{'characterCode': 47, 'totalGames': 70, 'usages': 70, 'maxKillings': 13, 'top3': 50, 'wins': 29, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 12, 'totalGames': 10, 'usages': 10, 'maxKillings': 6, 'top3': 8, 'wins': 5, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 31, 'totalGames': 5, 'usages': 5, 'maxKillings': 6, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 3}]"
13,253478,3,1,1970,찬운,5880,46314,94,8,105,0,0.13,8.02,1.12,0,15.2,0.09,0.14,0.18,0.37,0.53,"[{'characterCode': 27, 'totalGames': 59, 'usages': 59, 'maxKillings': 4, 'top3': 13, 'wins': 5, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 46, 'totalGames': 14, 'usages': 14, 'maxKillings': 6, 'top3': 3, 'wins': 3, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 47, 'totalGames': 6, 'usages': 6, 'maxKillings': 3, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 11}]"
13,253478,3,2,703,찬운,27351,32270,5,1,18,0,0.85,4.6,2,1.4,13,0.2,0.2,0.2,0.6,1,"[{'characterCode': 21, 'totalGames': 2, 'usages': 2, 'maxKillings': 6, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 32, 'totalGames': 1, 'usages': 1, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 56, 'totalGames': 1, 'usages': 1, 'maxKillings': 0, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 6}]"
13,253478,3,3,3030,찬운,348,27678,110,39,767,1,0.01,3.11,2.57,3.57,14.75,0.35,0.45,0.55,0.86,1,"[{'characterCode': 20, 'totalGames': 24, 'usages': 24, 'maxKillings': 7, 'top3': 15, 'wins': 10, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 44, 'totalGames': 17, 'usages': 17, 'maxKillings': 9, 'top3': 9, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 16, 'usages': 16, 'maxKillings': 8, 'top3': 9, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}]"
13,218895,3,1,1663,십망겜이터널리턴,9525,44607,44,6,71,1,0.21,9.25,1.61,0,14.02,0.14,0.18,0.23,0.3,0.39,"[{'characterCode': 58, 'totalGames': 32, 'usages': 32, 'maxKillings': 10, 'top3': 6, 'wins': 4, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 48, 'totalGames': 4, 'usages': 4, 'maxKillings': 5, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 21, 'totalGames': 4, 'usages': 4, 'maxKillings': 7, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 5}]"
13,218895,3,2,1865,십망겜이터널리턴,5248,38021,18,1,69,1,0.14,4.11,1.61,1.78,14.61,0.06,0.28,0.56,0.78,0.89,"[{'characterCode': 48, 'totalGames': 6, 'usages': 6, 'maxKillings': 5, 'top3': 5, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 59, 'totalGames': 4, 'usages': 4, 'maxKillings': 3, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 32, 'totalGames': 1, 'usages': 1, 'maxKillings': 1, 'top3': 1, 'wins': 0, 'top3Rate': 1, 'averageRank': 3}]"
13,218895,3,3,3030,십망겜이터널리턴,335,26295,134,40,983,15,0.01,2.87,3.01,3.31,20.49,0.3,0.43,0.67,0.92,1,"[{'characterCode': 58, 'totalGames': 63, 'usages': 63, 'maxKillings': 9, 'top3': 38, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 21, 'totalGames': 43, 'usages': 43, 'maxKillings': 10, 'top3': 34, 'wins': 19, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 17, 'totalGames': 8, 'usages': 8, 'maxKillings': 8, 'top3': 5, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}]"
13,3224037,3,1,1782,원로,7614,45415,51,2,64,0,0.17,9.27,1.25,0,15.27,0.04,0.18,0.22,0.25,0.33,"[{'characterCode': 56, 'totalGames': 15, 'usages': 15, 'maxKillings': 5, 'top3': 3, 'wins': 0, 'top3Rate': 0, 'averageRank': 10}, {'characterCode': 7, 'totalGames': 13, 'usages': 13, 'maxKillings': 5, 'top3': 4, 'wins': 2, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 25, 'totalGames': 7, 'usages': 7, 'maxKillings': 5, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 8}]"
13,3224037,3,2,3626,원로,298,38740,451,71,1300,11,0.01,3.7,1.14,1.57,21.27,0.16,0.38,0.55,0.78,0.93,"[{'characterCode': 7, 'totalGames': 105, 'usages': 105, 'maxKillings': 5, 'top3': 71, 'wins': 26, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 71, 'usages': 71, 'maxKillings': 5, 'top3': 47, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 40, 'usages': 40, 'maxKillings': 5, 'top3': 23, 'wins': 3, 'top3Rate': 1, 'averageRank': 4}]"
13,3224037,3,3,3022,원로,428,32677,70,22,579,4,0.01,2.84,2.24,4.8,14.39,0.31,0.46,0.64,0.9,1,"[{'characterCode': 56, 'totalGames': 17, 'usages': 17, 'maxKillings': 9, 'top3': 10, 'wins': 5, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 41, 'totalGames': 10, 'usages': 10, 'maxKillings': 3, 'top3': 7, 'wins': 6, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 16, 'totalGames': 6, 'usages': 6, 'maxKillings': 6, 'top3': 5, 'wins': 2, 'top3Rate': 1, 'averageRank': 2}]"
13,133773,3,1,2444,지약새,2102,46330,240,21,288,2,0.05,8.9,1.2,0,25.2,0.09,0.14,0.19,0.3,0.39,"[{'characterCode': 53, 'totalGames': 73, 'usages': 73, 'maxKillings': 10, 'top3': 18, 'wins': 8, 'top3Rate': 0, 'averageRank': 9}, {'characterCode': 22, 'totalGames': 42, 'usages': 42, 'maxKillings': 7, 'top3': 9, 'wins': 5, 'top3Rate': 0, 'averageRank': 8}, {'characterCode': 35, 'totalGames': 31, 'usages': 31, 'maxKillings': 6, 'top3': 8, 'wins': 3, 'top3Rate': 0, 'averageRank': 8}]"
13,133773,3,2,1774,지약새,5365,34415,14,7,86,0,0.16,2.79,3.21,2.21,25.79,0.5,0.5,0.71,0.86,0.93,"[{'characterCode': 32, 'totalGames': 3, 'usages': 3, 'maxKillings': 4, 'top3': 2, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 3, 'usages': 3, 'maxKillings': 6, 'top3': 3, 'wins': 1, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 11, 'totalGames': 2, 'usages': 2, 'maxKillings': 3, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 2}]"
13,133773,3,3,3018,지약새,335,26443,168,58,1232,6,0.01,2.77,2.62,3.23,20.64,0.35,0.51,0.65,0.92,1,"[{'characterCode': 53, 'totalGames': 70, 'usages': 70, 'maxKillings': 9, 'top3': 44, 'wins': 24, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 35, 'totalGames': 31, 'usages': 31, 'maxKillings': 6, 'top3': 22, 'wins': 13, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 10, 'usages': 10, 'maxKillings': 8, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,1625590,3,1,2026,비트토렌트,4978,46248,44,6,58,0,0.11,6.36,1.32,0,29.43,0.14,0.34,0.43,0.59,0.68,"[{'characterCode': 23, 'totalGames': 42, 'usages': 42, 'maxKillings': 5, 'top3': 19, 'wins': 6, 'top3Rate': 0, 'averageRank': 6}, {'characterCode': 6, 'totalGames': 2, 'usages': 2, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 9}]"
13,1625590,3,2,2509,비트토렌트,1246,38671,47,6,184,0,0.03,5.15,1.53,1.91,11.38,0.13,0.21,0.32,0.51,0.77,"[{'characterCode': 23, 'totalGames': 29, 'usages': 29, 'maxKillings': 9, 'top3': 11, 'wins': 4, 'top3Rate': 0, 'averageRank': 5}, {'characterCode': 16, 'totalGames': 4, 'usages': 4, 'maxKillings': 1, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 7}, {'characterCode': 2, 'totalGames': 4, 'usages': 4, 'maxKillings': 3, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,1625590,3,3,3017,비트토렌트,428,32479,108,22,714,6,0.01,3.5,1.82,3.55,13.36,0.2,0.3,0.45,0.85,1,"[{'characterCode': 23, 'totalGames': 37, 'usages': 37, 'maxKillings': 4, 'top3': 19, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 18, 'usages': 18, 'maxKillings': 7, 'top3': 9, 'wins': 5, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 20, 'totalGames': 18, 'usages': 18, 'maxKillings': 6, 'top3': 11, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}]"
