seasonId,userNum,matchingMode,matchingTeamMode,mmr,nickname,rank,rankSize,totalGames,totalWins,totalTeamKills,escapeCount,rankPercent,averageRank,averageKills,averageAssistants,averageHunts,top1,top2,top3,top5,top7,characterStats
13,630967,3,3,2829,칸나,574,32818,146,19,795,7,0.02,3.38,2.42,2.16,14.21,0.13,0.35,0.57,0.88,1,"[{'characterCode': 49, 'totalGames': 105, 'usages': 105, 'maxKillings': 9, 'top3': 62, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 11, 'usages': 11, 'maxKillings': 6, 'top3': 7, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 32, 'totalGames': 10, 'usages': 10, 'maxKillings': 8, 'top3': 4, 'wins': 3, 'top3Rate': 0, 'averageRank': 3}]"
13,99120,3,3,2829,자몽허니블랙티,575,26457,101,32,731,3,0.02,2.7,3.09,3.73,28.13,0.32,0.56,0.7,0.91,1,"[{'characterCode': 36, 'totalGames': 35, 'usages': 35, 'maxKillings': 11, 'top3': 24, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 20, 'usages': 20, 'maxKillings': 9, 'top3': 16, 'wins': 9, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 58, 'totalGames': 15, 'usages': 15, 'maxKillings': 5, 'top3': 8, 'wins': 2, 'top3Rate': 1, 'averageRank': 4}]"
13,1769163,3,3,2828,쥐람이는행복못해,576,32450,650,43,2031,25,0.02,3.8,0.9,1.48,11.2,0.07,0.22,0.44,0.87,1,"[{'characterCode': 48, 'totalGames': 424, 'usages': 424, 'maxKillings': 8, 'top3': 184, 'wins': 36, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 11, 'totalGames': 108, 'usages': 108, 'maxKillings': 3, 'top3': 57, 'wins': 3, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 41, 'totalGames': 20, 'usages': 20, 'maxKillings': 0, 'top3': 5, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}]"
13,143054,3,3,2827,kori,577,28322,496,36,1927,30,0.02,3.73,1.23,2.07,15.38,0.07,0.25,0.44,0.85,1,"[{'characterCode': 19, 'totalGames': 77, 'usages': 77, 'maxKillings': 7, 'top3': 34, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 51, 'totalGames': 52, 'usages': 52, 'maxKillings': 3, 'top3': 30, 'wins': 10, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 54, 'totalGames': 40, 'usages': 40, 'maxKillings': 6, 'top3': 16, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,1152544,3,3,2825,그렇지참지마,578,27749,122,28,754,6,0.02,3.05,2.93,2.49,23.3,0.23,0.43,0.59,0.9,1,"[{'characterCode': 47, 'totalGames': 41, 'usages': 41, 'maxKillings': 7, 'top3': 28, 'wins': 9, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 46, 'totalGames': 14, 'usages': 14, 'maxKillings': 8, 'top3': 6, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 27, 'totalGames': 7, 'usages': 7, 'maxKillings': 7, 'top3': 5, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}]"
13,616317,3,3,2823,처녀빗치,579,33014,72,27,619,1,0.02,2.64,2.28,4.17,13.31,0.38,0.57,0.71,0.92,1,"[{'characterCode': 11, 'totalGames': 19, 'usages': 19, 'maxKillings': 6, 'top3': 13, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 8, 'totalGames': 9, 'usages': 9, 'maxKillings': 5, 'top3': 7, 'wins': 7, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 1, 'totalGames': 8, 'usages': 8, 'maxKillings': 7, 'top3': 5, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}]"
13,1443933,3,3,2823,RYRD,580,32351,119,41,713,6,0.02,2.76,2.95,2.96,22.39,0.34,0.52,0.69,0.91,1,"[{'characterCode': 2, 'totalGames': 119, 'usages': 119, 'maxKillings': 9, 'top3': 82, 'wins': 41, 'top3Rate': 1, 'averageRank': 3}]"
13,2019824,3,3,2820,피어,581,32183,101,28,724,2,0.02,2.87,2.72,3.03,13.05,0.28,0.5,0.65,0.9,1,"[{'characterCode': 11, 'totalGames': 47, 'usages': 47, 'maxKillings': 9, 'top3': 33, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 18, 'usages': 18, 'maxKillings': 9, 'top3': 11, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 12, 'usages': 12, 'maxKillings': 7, 'top3': 10, 'wins': 6, 'top3Rate': 1, 'averageRank': 2}]"
13,463518,3,3,2820,우연하,582,28448,126,21,706,13,0.02,3.16,2.16,2.4,22.68,0.17,0.38,0.56,0.94,1,"[{'characterCode': 8, 'totalGames': 37, 'usages': 37, 'maxKillings': 10, 'top3': 22, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 19, 'usages': 19, 'maxKillings': 8, 'top3': 12, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 14, 'usages': 14, 'maxKillings': 7, 'top3': 9, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}]"
13,513,3,3,2820,狗蒼蠅,582,26514,100,32,637,10,0.02,2.63,0.67,5.29,5.07,0.32,0.54,0.72,0.96,1,"[{'characterCode': 41, 'totalGames': 81, 'usages': 81, 'maxKillings': 4, 'top3': 60, 'wins': 27, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 40, 'totalGames': 8, 'usages': 8, 'maxKillings': 5, 'top3': 6, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 3, 'usages': 3, 'maxKillings': 2, 'top3': 2, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}]"
13,1772316,3,3,2819,tohka老师,584,25546,109,35,771,5,0.02,2.64,3.85,2.83,21.96,0.32,0.55,0.72,0.94,1,"[{'characterCode': 8, 'totalGames': 85, 'usages': 85, 'maxKillings': 12, 'top3': 64, 'wins': 29, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 12, 'usages': 12, 'maxKillings': 5, 'top3': 8, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 6, 'usages': 6, 'maxKillings': 6, 'top3': 2, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,737092,3,3,2817,水白无月,585,31372,402,21,1291,15,0.02,3.6,0.85,1.76,14.99,0.05,0.3,0.51,0.86,1,"[{'characterCode': 3, 'totalGames': 136, 'usages': 136, 'maxKillings': 5, 'top3': 78, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 29, 'totalGames': 40, 'usages': 40, 'maxKillings': 3, 'top3': 26, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 50, 'totalGames': 30, 'usages': 30, 'maxKillings': 2, 'top3': 15, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,840118,3,3,2817,阿斯卡OuOb,586,25653,102,24,560,3,0.02,2.98,0.87,4.01,7.07,0.24,0.45,0.65,0.9,1,"[{'characterCode': 41, 'totalGames': 61, 'usages': 61, 'maxKillings': 3, 'top3': 37, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 24, 'usages': 24, 'maxKillings': 9, 'top3': 16, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 7, 'totalGames': 13, 'usages': 13, 'maxKillings': 6, 'top3': 11, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}]"
13,1445723,3,3,2817,아디나,586,25490,28,14,270,0,0.02,2.04,3.07,5.82,15.75,0.5,0.75,0.86,0.93,1,"[{'characterCode': 52, 'totalGames': 13, 'usages': 13, 'maxKillings': 8, 'top3': 12, 'wins': 6, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 58, 'totalGames': 11, 'usages': 11, 'maxKillings': 6, 'top3': 9, 'wins': 7, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 26, 'totalGames': 2, 'usages': 2, 'maxKillings': 6, 'top3': 2, 'wins': 1, 'top3Rate': 1, 'averageRank': 2}]"
13,743740,3,3,2816,고목나무검,588,27668,179,29,937,21,0.02,3.31,1.12,2.61,11.93,0.16,0.37,0.52,0.9,1,"[{'characterCode': 59, 'totalGames': 76, 'usages': 76, 'maxKillings': 8, 'top3': 42, 'wins': 17, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 54, 'totalGames': 38, 'usages': 38, 'maxKillings': 4, 'top3': 21, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 21, 'usages': 21, 'maxKillings': 4, 'top3': 10, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,2779761,3,3,2815,현의,589,29733,61,18,453,0,0.02,2.98,2.66,3.7,20.25,0.3,0.43,0.61,0.97,1,"[{'characterCode': 56, 'totalGames': 25, 'usages': 25, 'maxKillings': 7, 'top3': 16, 'wins': 12, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 18, 'totalGames': 12, 'usages': 12, 'maxKillings': 6, 'top3': 8, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 58, 'totalGames': 10, 'usages': 10, 'maxKillings': 7, 'top3': 6, 'wins': 0, 'top3Rate': 1, 'averageRank': 4}]"
13,1455742,3,3,2813,longsome,590,32479,215,69,1524,8,0.02,3.22,2.67,3.39,18.86,0.32,0.44,0.5,0.85,1,"[{'characterCode': 35, 'totalGames': 92, 'usages': 92, 'maxKillings': 9, 'top3': 54, 'wins': 37, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 53, 'totalGames': 31, 'usages': 31, 'maxKillings': 9, 'top3': 19, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 28, 'usages': 28, 'maxKillings': 9, 'top3': 10, 'wins': 5, 'top3Rate': 0, 'averageRank': 4}]"
13,589764,3,3,2812,KoreaAdriana,591,32567,77,10,454,4,0.02,3.71,1.82,3.05,12.83,0.13,0.27,0.42,0.82,1,"[{'characterCode': 56, 'totalGames': 11, 'usages': 11, 'maxKillings': 6, 'top3': 8, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 4, 'totalGames': 5, 'usages': 5, 'maxKillings': 5, 'top3': 3, 'wins': 0, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 24, 'totalGames': 4, 'usages': 4, 'maxKillings': 3, 'top3': 0, 'wins': 0, 'top3Rate': 0, 'averageRank': 5}]"
13,409407,3,3,2810,하냔,592,33007,242,43,1305,10,0.02,3.4,1.46,3.24,12.32,0.18,0.35,0.55,0.85,1,"[{'characterCode': 46, 'totalGames': 84, 'usages': 84, 'maxKillings': 6, 'top3': 52, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 41, 'totalGames': 52, 'usages': 52, 'maxKillings': 4, 'top3': 31, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 42, 'totalGames': 25, 'usages': 25, 'maxKillings': 7, 'top3': 11, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,763511,3,3,2810,꽁룡,593,26525,175,39,1058,13,0.02,3.26,2.35,2.85,18.4,0.22,0.37,0.54,0.9,1,"[{'characterCode': 22, 'totalGames': 123, 'usages': 123, 'maxKillings': 8, 'top3': 62, 'wins': 20, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 30, 'usages': 30, 'maxKillings': 6, 'top3': 23, 'wins': 14, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 41, 'totalGames': 15, 'usages': 15, 'maxKillings': 2, 'top3': 8, 'wins': 5, 'top3Rate': 1, 'averageRank': 3}]"
13,467366,3,3,2810,럭키몽,593,24967,94,42,692,6,0.02,2.44,2.43,3.55,19.98,0.45,0.62,0.73,0.93,1,"[{'characterCode': 9, 'totalGames': 62, 'usages': 62, 'maxKillings': 9, 'top3': 47, 'wins': 31, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 55, 'totalGames': 14, 'usages': 14, 'maxKillings': 5, 'top3': 9, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 23, 'totalGames': 14, 'usages': 14, 'maxKillings': 5, 'top3': 12, 'wins': 4, 'top3Rate': 1, 'averageRank': 2}]"
13,715259,3,3,2807,로이갓69,595,32826,69,22,604,4,0.02,2.88,3.1,4.13,22.55,0.32,0.46,0.61,0.93,1,"[{'characterCode': 8, 'totalGames': 24, 'usages': 24, 'maxKillings': 11, 'top3': 19, 'wins': 10, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 7, 'totalGames': 23, 'usages': 23, 'maxKillings': 8, 'top3': 13, 'wins': 8, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 10, 'usages': 10, 'maxKillings': 7, 'top3': 5, 'wins': 2, 'top3Rate': 0, 'averageRank': 3}]"
13,3821715,3,3,2807,사월의파랑,596,32315,124,46,887,2,0.02,2.65,3.84,2.85,28.67,0.37,0.54,0.7,0.91,1,"[{'characterCode': 21, 'totalGames': 109, 'usages': 109, 'maxKillings': 11, 'top3': 76, 'wins': 42, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 31, 'totalGames': 12, 'usages': 12, 'maxKillings': 13, 'top3': 8, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 28, 'totalGames': 2, 'usages': 2, 'maxKillings': 5, 'top3': 2, 'wins': 0, 'top3Rate': 1, 'averageRank': 2}]"
13,317954,3,3,2806,강재형,597,32771,172,31,863,5,0.02,3.55,1.73,2.55,13.17,0.18,0.35,0.47,0.81,1,"[{'characterCode': 15, 'totalGames': 50, 'usages': 50, 'maxKillings': 9, 'top3': 31, 'wins': 14, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 19, 'totalGames': 21, 'usages': 21, 'maxKillings': 3, 'top3': 12, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 16, 'totalGames': 17, 'usages': 17, 'maxKillings': 7, 'top3': 9, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}]"
13,3049519,3,3,2805,니드만,598,33102,313,38,1366,32,0.02,3.54,1.22,2.27,10.26,0.12,0.32,0.48,0.87,1,"[{'characterCode': 53, 'totalGames': 244, 'usages': 244, 'maxKillings': 9, 'top3': 119, 'wins': 32, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 41, 'usages': 41, 'maxKillings': 9, 'top3': 20, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 33, 'totalGames': 27, 'usages': 27, 'maxKillings': 3, 'top3': 10, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}]"
13,967277,3,3,2803,시뇨라,599,28228,313,34,982,16,0.02,3.4,0.85,1.32,23.48,0.11,0.38,0.55,0.87,1,"[{'characterCode': 47, 'totalGames': 54, 'usages': 54, 'maxKillings': 9, 'top3': 31, 'wins': 7, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 24, 'usages': 24, 'maxKillings': 2, 'top3': 13, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 10, 'totalGames': 20, 'usages': 20, 'maxKillings': 5, 'top3': 12, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}]"
13,1349159,3,3,2802,엠마응원단단장,600,25273,71,12,449,4,0.02,3.31,2.75,2.49,22.94,0.17,0.37,0.54,0.92,1,"[{'characterCode': 8, 'totalGames': 16, 'usages': 16, 'maxKillings': 9, 'top3': 10, 'wins': 5, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 9, 'totalGames': 15, 'usages': 15, 'maxKillings': 8, 'top3': 11, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 15, 'totalGames': 8, 'usages': 8, 'maxKillings': 5, 'top3': 4, 'wins': 1, 'top3Rate': 0, 'averageRank': 3}]"
13,1212587,3,3,2800,적절한Nick,601,32254,129,28,637,3,0.02,3.29,1.85,2.01,20.62,0.22,0.36,0.56,0.88,1,"[{'characterCode': 1, 'totalGames': 101, 'usages': 101, 'maxKillings': 6, 'top3': 62, 'wins': 28, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 2, 'totalGames': 11, 'usages': 11, 'maxKillings': 3, 'top3': 4, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 21, 'totalGames': 9, 'usages': 9, 'maxKillings': 4, 'top3': 5, 'wins': 0, 'top3Rate': 1, 'averageRank': 4}]"
13,1459779,3,3,2799,电棍滋溜逼,602,32501,188,30,1080,5,0.02,3.78,1.4,2.77,11.68,0.16,0.25,0.41,0.82,1,"[{'characterCode': 2, 'totalGames': 45, 'usages': 45, 'maxKillings': 5, 'top3': 18, 'wins': 6, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 3, 'totalGames': 32, 'usages': 32, 'maxKillings': 5, 'top3': 10, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 24, 'totalGames': 15, 'usages': 15, 'maxKillings': 4, 'top3': 5, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,1057169,3,3,2799,TRErnD,603,25656,128,24,792,4,0.02,2.98,2.98,2.3,21.17,0.19,0.42,0.66,0.93,1,"[{'characterCode': 8, 'totalGames': 120, 'usages': 120, 'maxKillings': 11, 'top3': 78, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 1, 'totalGames': 8, 'usages': 8, 'maxKillings': 6, 'top3': 6, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}]"
13,1497956,3,3,2798,Gallileo,604,32018,152,20,582,5,0.02,3.12,1.31,1.87,20.75,0.13,0.41,0.61,0.92,1,"[{'characterCode': 27, 'totalGames': 48, 'usages': 48, 'maxKillings': 5, 'top3': 30, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 29, 'usages': 29, 'maxKillings': 6, 'top3': 17, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 16, 'usages': 16, 'maxKillings': 3, 'top3': 8, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,3295353,3,3,2797,마피아제니,605,33093,118,32,919,4,0.02,2.87,3.6,3.38,21.65,0.27,0.47,0.65,0.94,1,"[{'characterCode': 38, 'totalGames': 72, 'usages': 72, 'maxKillings': 13, 'top3': 48, 'wins': 23, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 51, 'totalGames': 9, 'usages': 9, 'maxKillings': 3, 'top3': 5, 'wins': 1, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 59, 'totalGames': 9, 'usages': 9, 'maxKillings': 5, 'top3': 6, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}]"
13,267577,3,3,2797,Hetge,606,31168,218,43,1151,3,0.02,3.29,1.62,2.71,14.49,0.2,0.33,0.53,0.89,1,"[{'characterCode': 58, 'totalGames': 67, 'usages': 67, 'maxKillings': 6, 'top3': 33, 'wins': 15, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 22, 'totalGames': 43, 'usages': 43, 'maxKillings': 7, 'top3': 23, 'wins': 11, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 7, 'totalGames': 26, 'usages': 26, 'maxKillings': 4, 'top3': 18, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}]"
13,1291431,3,3,2797,브롱쥐,606,29939,236,50,1130,5,0.02,3.46,1.56,2.82,13.63,0.21,0.34,0.45,0.86,1,"[{'characterCode': 50, 'totalGames': 57, 'usages': 57, 'maxKillings': 6, 'top3': 29, 'wins': 18, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 56, 'totalGames': 48, 'usages': 48, 'maxKillings': 8, 'top3': 25, 'wins': 15, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 45, 'totalGames': 24, 'usages': 24, 'maxKillings': 4, 'top3': 8, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,94091,3,3,2797,학주몽,606,26593,139,11,604,11,0.02,3.66,1.23,1.91,16.9,0.08,0.27,0.5,0.83,1,"[{'characterCode': 9, 'totalGames': 35, 'usages': 35, 'maxKillings': 6, 'top3': 22, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 11, 'totalGames': 21, 'usages': 21, 'maxKillings': 4, 'top3': 11, 'wins': 1, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 56, 'totalGames': 20, 'usages': 20, 'maxKillings': 3, 'top3': 9, 'wins': 2, 'top3Rate': 0, 'averageRank': 4}]"
13,3760243,3,3,2796,LK睡了策划的吗,609,32592,166,50,1100,8,0.02,2.83,2.04,3.92,20.21,0.3,0.49,0.67,0.92,1,"[{'characterCode': 55, 'totalGames': 92, 'usages': 92, 'maxKillings': 6, 'top3': 63, 'wins': 30, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 26, 'totalGames': 46, 'usages': 46, 'maxKillings': 8, 'top3': 35, 'wins': 17, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 31, 'totalGames': 20, 'usages': 20, 'maxKillings': 7, 'top3': 10, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}]"
13,1211002,3,3,2796,SUPERSEXXXYGUY,610,31186,157,22,791,5,0.02,3.77,1.11,2.78,16.25,0.14,0.26,0.4,0.83,1,"[{'characterCode': 33, 'totalGames': 22, 'usages': 22, 'maxKillings': 4, 'top3': 8, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 19, 'totalGames': 18, 'usages': 18, 'maxKillings': 4, 'top3': 11, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 51, 'totalGames': 17, 'usages': 17, 'maxKillings': 3, 'top3': 7, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}]"
13,755632,3,3,2794,미마우트위치,611,32923,222,33,1125,10,0.02,3.73,2.14,1.95,13.64,0.15,0.3,0.44,0.79,1,"[{'characterCode': 15, 'totalGames': 17, 'usages': 17, 'maxKillings': 8, 'top3': 8, 'wins': 3, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 4, 'totalGames': 15, 'usages': 15, 'maxKillings': 7, 'top3': 9, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 48, 'totalGames': 11, 'usages': 11, 'maxKillings': 8, 'top3': 6, 'wins': 0, 'top3Rate': 1, 'averageRank': 4}]"
13,1594776,3,3,2793,ひささぎ,612,32275,200,17,691,13,0.02,3.36,1.03,2.08,18.32,0.09,0.32,0.57,0.89,1,"[{'characterCode': 51, 'totalGames': 31, 'usages': 31, 'maxKillings': 4, 'top3': 24, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 3, 'totalGames': 29, 'usages': 29, 'maxKillings': 6, 'top3': 15, 'wins': 2, 'top3Rate': 1, 'averageRank': 4}, {'characterCode': 36, 'totalGames': 20, 'usages': 20, 'maxKillings': 7, 'top3': 12, 'wins': 2, 'top3Rate': 1, 'averageRank': 3}]"
13,3305407,3,3,2791,김갑룡주먹패,613,31241,50,24,458,3,0.02,2.18,2.66,4.24,14.68,0.48,0.62,0.84,0.98,1,"[{'characterCode': 7, 'totalGames': 47, 'usages': 47, 'maxKillings': 7, 'top3': 40, 'wins': 23, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 31, 'totalGames': 2, 'usages': 2, 'maxKillings': 4, 'top3': 1, 'wins': 1, 'top3Rate': 0, 'averageRank': 2}, {'characterCode': 35, 'totalGames': 1, 'usages': 1, 'maxKillings': 1, 'top3': 1, 'wins': 0, 'top3Rate': 1, 'averageRank': 3}]"
13,2318338,3,3,2790,판수박치기신,614,33122,64,7,393,2,0.02,3.53,2.05,3.36,11.64,0.11,0.27,0.5,0.95,1,"[{'characterCode': 42, 'totalGames': 27, 'usages': 27, 'maxKillings': 7, 'top3': 15, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 55, 'totalGames': 18, 'usages': 18, 'maxKillings': 5, 'top3': 10, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 12, 'totalGames': 6, 'usages': 6, 'maxKillings': 5, 'top3': 1, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}]"
13,122075,3,3,2789,나르빅,615,33118,82,39,737,2,0.02,2.5,4.59,3.35,23.02,0.48,0.62,0.7,0.89,1,"[{'characterCode': 38, 'totalGames': 36, 'usages': 36, 'maxKillings': 10, 'top3': 32, 'wins': 25, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 39, 'totalGames': 11, 'usages': 11, 'maxKillings': 8, 'top3': 4, 'wins': 4, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 1, 'totalGames': 7, 'usages': 7, 'maxKillings': 13, 'top3': 7, 'wins': 2, 'top3Rate': 1, 'averageRank': 2}]"
13,1021532,3,3,2789,Vrstop,616,30917,146,41,1030,6,0.02,3.32,3.04,3.14,21.48,0.28,0.36,0.47,0.87,1,"[{'characterCode': 25, 'totalGames': 117, 'usages': 117, 'maxKillings': 9, 'top3': 58, 'wins': 37, 'top3Rate': 0, 'averageRank': 3}, {'characterCode': 20, 'totalGames': 11, 'usages': 11, 'maxKillings': 4, 'top3': 6, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 10, 'totalGames': 9, 'usages': 9, 'maxKillings': 5, 'top3': 3, 'wins': 1, 'top3Rate': 0, 'averageRank': 4}]"
13,52121,3,3,2788,我愛巧克力,617,26320,93,27,659,4,0.02,2.67,2.67,3.17,18.26,0.29,0.51,0.74,0.94,1,"[{'characterCode': 10, 'totalGames': 84, 'usages': 84, 'maxKillings': 10, 'top3': 63, 'wins': 27, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 32, 'totalGames': 4, 'usages': 4, 'maxKillings': 5, 'top3': 2, 'wins': 0, 'top3Rate': 0, 'averageRank': 4}, {'characterCode': 24, 'totalGames': 2, 'usages': 2, 'maxKillings': 1, 'top3': 2, 'wins': 0, 'top3Rate': 1, 'averageRank': 2}]"
13,3095,3,3,2787,霧雨凝,618,32594,61,19,428,3,0.02,2.84,1.75,3.97,16.28,0.31,0.48,0.64,0.92,1,"[{'characterCode': 20, 'totalGames': 15, 'usages': 15, 'maxKillings': 5, 'top3': 10, 'wins': 6, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 47, 'totalGames': 15, 'usages': 15, 'maxKillings': 8, 'top3': 8, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 7, 'totalGames': 9, 'usages': 9, 'maxKillings': 5, 'top3': 7, 'wins': 3, 'top3Rate': 1, 'averageRank': 3}]"
13,61536,3,3,2786,磔刑の聖女,619,33125,147,36,833,8,0.02,3.17,2.2,2.56,18.73,0.24,0.41,0.55,0.91,1,"[{'characterCode': 1, 'totalGames': 12, 'usages': 12, 'maxKillings': 10, 'top3': 9, 'wins': 3, 'top3Rate': 1, 'averageRank': 2}, {'characterCode': 7, 'totalGames': 12, 'usages': 12, 'maxKillings': 3, 'top3': 7, 'wins': 4, 'top3Rate': 1, 'averageRank': 3}, {'characterCode': 39, 'totalGames': 12, 'usages': 12, 'maxKillings': 8, 'top3': 9, 'wins': 5, 'top3Rate': 1, 'averageRank': 2}]"
